city_id,feature0,feature1,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,features,img_url,location,name,url
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Địa điểm linh thiêng & tôn giáo, Danh lam & Thắng cảnh",,"Hà Nội, Việt Nam",Phung Hung Temple,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d13476766-Reviews-Phung_Hung_Temple-Hanoi.html
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Địa điểm giáo dục, Danh lam & Thắng cảnh",,"58 56, Nguyen Thai Hoc Hà Nội 10000, Việt Nam",Goethe Institut,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d1797932-Reviews-Goethe_Institut-Hanoi.html
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"Trường đại học & trường học, Danh lam & Thắng cảnh",,"1 Đại Cồ Việt, Hai Bà Trưng Hà Nội, Việt Nam",Trường Đại Học Bách Khoa Hà Nội,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d12211616-Reviews-Hanoi_University_of_Science_and_Technology-Hanoi.html
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Địa điểm lịch sử, Danh lam & Thắng cảnh",,"Hàng Chiếu Hà Nội, Việt Nam",Ô Quan Chưởng,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d13325980-Reviews-O_Quan_Chuong_Gate-Hanoi.html
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Địa điểm linh thiêng & tôn giáo, Danh lam & Thắng cảnh",,"12 Hương Viên, Phường Đồng Nhân Hà Nội 10000, Việt Nam",Đền Hai Bà Trưng,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d8141068-Reviews-Hai_Ba_Trung_Temple-Hanoi.html
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"Nông trại, Danh lam & Thắng cảnh",,"Hiep Binh Chanh ward Hà Nội, Việt Nam",Hoa Ca Crocodile Farm,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d6975254-Reviews-Hoa_Ca_Crocodile_Farm-Hanoi.html
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"Đài kỷ niệm & tượng, Danh lam & Thắng cảnh",,"Hà Nội, Việt Nam",Ngo Quyen Temple and Tomb,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d13460583-Reviews-Ngo_Quyen_Temple_and_Tomb-Hanoi.html
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Đấu trường & sân vận động, Danh lam & Thắng cảnh",,"Hà Nội, Việt Nam",Sân vận động Mỹ Đình,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d8445311-Reviews-My_Dinh_Stadium-Hanoi.html
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Địa điểm linh thiêng & tôn giáo, Danh lam & Thắng cảnh",,"50 Ly Quoc Su, Hang Trong, Hoan Kiem Hà Nội, Việt Nam",Chùa Lý Triều Quốc Sư,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d12110602-Reviews-Chua_Ly_Trieu_Quoc_Su-Hanoi.html
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Điểm thu hút khách tham quan & thắng cảnh, Danh lam & Thắng cảnh",,"Dong Mo, Son Tay Hà Nội 10000, Việt Nam",Vietnam National Villages For Ethnic Culture And Tourism,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d6031386-Reviews-Vietnam_National_Villages_For_Ethnic_Culture_And_Tourism-Hanoi.html
