city_id,feature0,feature1,feature10,feature11,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,features,img_url,location,price,star,title,url
0,1,1,0,0,1,0,1,1,1,1,1,1,"{'Dịch vụ phòng', 'Dịch vụ giặt là', 'Trông trẻ', 'Dịch vụ giặt khô', 'Quầy bar mini', 'Xe đưa đón đến sân bay', 'Dịch vụ xe buýt đưa đón', 'Nhà hàng', 'Bao gồm bữa sáng', 'Nhân viên đa ngôn ngữ', 'Quầy bar/Phòng khách', 'Nhân viên hỗ trợ khách', 'Điều hòa nhiệt độ', 'Internet tốc độ miễn phí (WiFi)'}",https://media-cdn.tripadvisor.com/media/photo-s/08/16/d9/c0/sunset-westlake-hanoi.jpg,"491-493 Lac Long Quan street Tay Ho District Hà Nội +84-4, Việt Nam",704.545₫ - 1.295.455₫,Khách sạn 3 sao,Sunset Westlake Hanoi Hotel,https://www.tripadvisor.com.vn//Hotel_Review-g293924-d2139562-Reviews-Sunset_Westlake_Hanoi_Hotel-Hanoi.html
0,1,1,0,0,1,0,1,1,1,1,1,1,"{'Tự giặt là', 'Dịch vụ phòng', 'Dịch vụ giặt là', 'Bao gồm bữa sáng', 'Dịch vụ giặt khô', 'Quầy bar mini', 'Xe đưa đón đến sân bay', 'Nhà hàng', 'Đỗ xe miễn phí', 'Tủ lạnh trong phòng', 'Bao gồm bữa sáng', 'Nhân viên đa ngôn ngữ', 'Phòng họp', 'Nhân viên hỗ trợ khách', 'Điều hòa nhiệt độ', 'Internet tốc độ miễn phí (WiFi)'}",https://media-cdn.tripadvisor.com/media/photo-s/06/74/c0/ad/super-hotel-hanoi-old.jpg,"3A Phan Dinh Phung Street, Hoan Kiem District Hanoi Old Quarter Hà Nội 10000, Việt Nam",1.090.909₫ - 1.840.909₫,Khách sạn 3 sao,Super hotel Hanoi Old Quarter,https://www.tripadvisor.com.vn//Hotel_Review-g293924-d4339905-Reviews-Super_hotel_Hanoi_Old_Quarter-Hanoi.html
0,0,1,0,0,1,0,1,1,0,1,0,1,"{'Dịch vụ giặt là', 'Xe đưa đón đến sân bay', 'Bao gồm bữa sáng', 'Dịch vụ xe buýt đưa đón', 'Quầy bar/Phòng khách', 'Nhân viên đa ngôn ngữ', 'Điều hòa nhiệt độ', 'Internet tốc độ miễn phí (WiFi)'}",https://media-cdn.tripadvisor.com/media/photo-s/0a/52/4b/3b/superior-private-room.jpg,"73 Mã Mây, Hoàn Kiếm Hà Nội 10000, Việt Nam",227.273₫ - 590.909₫,Khách sạn 2 sao,Funky Jungle Hostel,https://www.tripadvisor.com.vn//Hotel_Review-g293924-d9788298-Reviews-Funky_Jungle_Hostel-Hanoi.html
0,0,1,0,0,0,0,1,1,1,1,0,0,"{'Dịch vụ phòng', 'Dịch vụ giặt là', 'Dịch vụ giặt khô', 'Xe đưa đón đến sân bay', 'Trung tâm thương mại có truy cập Internet', 'Dịch vụ xe buýt đưa đón', 'Bao gồm bữa sáng', 'Điều hòa nhiệt độ', 'Internet tốc độ miễn phí (WiFi)'}",https://media-cdn.tripadvisor.com/media/photo-s/09/58/b4/a0/vietnam-apple-travel.jpg,"17 Hàng Bè, Q. Hoàn Kiếm Hà Nội 10000, Việt Nam",386.364₫ - 431.818₫,,Cơ sở lưu trú du lịch Hà Nội Apple,https://www.tripadvisor.com.vn//Hotel_Review-g293924-d8608603-Reviews-Hanoi_Apple_Homestay-Hanoi.html
0,1,1,0,0,1,0,1,1,0,0,0,1,"{'Dịch vụ phòng', 'Xe đưa đón đến sân bay', 'Bao gồm bữa sáng', 'Trung tâm thương mại có truy cập Internet', 'Nhà hàng', 'Đỗ xe miễn phí', 'Quầy bar/Phòng khách', 'Nhân viên đa ngôn ngữ', 'Quầy bar mini', 'Các hoạt động cho trẻ em (Phù hợp với trẻ em / gia đình)', 'Điều hòa nhiệt độ', 'Internet tốc độ miễn phí (WiFi)'}",https://media-cdn.tripadvisor.com/media/photo-s/06/24/24/2c/tam-hotel.jpg,"3-5 Tran Te Xuong St Ngu Xa, Ba Dinh District Hà Nội 10000, Việt Nam",704.545₫ - 795.455₫,Khách sạn 3 sao,Tâm Hotel,https://www.tripadvisor.com.vn//Hotel_Review-g293924-d3914101-Reviews-Tam_Hotel-Hanoi.html
0,0,1,0,0,0,0,0,0,0,0,0,0,"{'Dịch vụ xe buýt đưa đón', 'Điều hòa nhiệt độ', 'Internet tốc độ miễn phí (WiFi)'}",https://media-cdn.tripadvisor.com/media/photo-s/0d/b1/2e/71/chio-hotel.jpg,"5 Cau Den, Nga Tu Cao Toc, Duong I Hà Nội, Việt Nam",454.545₫ - 840.909₫,,Chio Hotel,https://www.tripadvisor.com.vn//Hotel_Review-g293924-d11715877-Reviews-Chio_Hotel-Hanoi.html
0,1,1,0,0,1,0,0,1,1,1,1,0,"{'Dịch vụ phòng', 'Dịch vụ giặt là', 'Trông trẻ', 'Dịch vụ giặt khô', 'Trung tâm thương mại có truy cập Internet', 'Dịch vụ xe buýt đưa đón', 'Nhà hàng', 'Đỗ xe miễn phí', 'Tủ lạnh trong phòng', 'Bao gồm bữa sáng', 'Quầy bar mini', 'Phòng họp', 'Các hoạt động cho trẻ em (Phù hợp với trẻ em / gia đình)', 'Nhân viên hỗ trợ khách', 'Điều hòa nhiệt độ', 'Internet tốc độ miễn phí (WiFi)'}",https://media-cdn.tripadvisor.com/media/photo-s/01/6a/5a/ff/represent.jpg,"90 Cau Go Hoan Kiem Hà Nội 10000, Việt Nam",386.364₫ - 954.545₫,Khách sạn 2 sao,Blue Moon Hotel,https://www.tripadvisor.com.vn//Hotel_Review-g293924-d4773175-Reviews-Blue_Moon_Hotel-Hanoi.html
0,0,1,0,0,0,0,1,0,0,0,0,0,"{'Xe đưa đón đến sân bay', 'Điều hòa nhiệt độ', 'Internet tốc độ miễn phí (WiFi)'}",https://media-cdn.tripadvisor.com/media/photo-p/0e/8d/ed/f4/hanoi-airport-hostel.jpg,"8 Thái Phú - Võ Nguyên Giáp Hà Nội, Việt Nam",272.727₫ - 681.818₫,,Cơ Sở Lưu Trú Hà Nội Airport,https://www.tripadvisor.com.vn//Hotel_Review-g293924-d12188381-Reviews-Hanoi_Airport_Hostel-Hanoi.html
0,1,1,1,0,0,0,1,1,1,1,1,1,"{'Tự giặt là', 'Dịch vụ giặt là', 'Dịch vụ giặt khô', 'Spa', 'Trung tâm thể dục thẩm mỹ', 'Xe đưa đón đến sân bay', 'Bồn tắm nước nóng', 'Lò vi sóng', 'Nhà hàng', 'Tủ lạnh trong phòng', 'Bao gồm bữa sáng', 'Nhân viên đa ngôn ngữ', 'Nhân viên hỗ trợ khách', 'Điều hòa nhiệt độ', 'Internet tốc độ miễn phí (WiFi)'}",https://media-cdn.tripadvisor.com/media/photo-s/0e/9b/e9/4f/getlstd-property-photo.jpg,"84 Thợ Nhuộm, Hoàn Kiếm Hà Nội, Việt Nam",1.113.636₫ - 1.431.818₫,Khách sạn 3 sao,Khách Sạn Kuretakeso Thợ Nhuộm 84,https://www.tripadvisor.com.vn//Hotel_Review-g293924-d12222794-Reviews-Hotel_Kuretakeso_Tho_Nhuom_84_hanoi-Hanoi.html
0,1,1,1,1,1,0,0,0,1,1,1,1,"{'Dịch vụ giặt khô', 'Nhà hàng', 'Nhân viên hỗ trợ khách', 'Bể bơi', 'Spa', 'Trung tâm thương mại có truy cập Internet', 'Lò vi sóng', 'Phòng yến tiệc', 'Điều hòa nhiệt độ', 'Tự giặt là', 'Dịch vụ giặt là', 'Internet miễn phí', 'Trung tâm thể dục thẩm mỹ', 'Phòng hội thảo', 'Đỗ xe miễn phí', 'Tủ lạnh trong phòng', 'Quầy bar/Phòng khách', 'Dịch vụ phòng', 'Sòng bạc và đánh bạc', 'Nhân viên đa ngôn ngữ', 'Phòng họp'}",https://media-cdn.tripadvisor.com/media/photo-s/11/79/43/28/exterior.jpg,"36 Lê Đức Thọ My Đình 2, Nam Từ Liêm Hà Nội 100000, Việt Nam",3.022.727₫ - 4.931.818₫,Khách sạn 5 sao,Crowne Plaza West Hanoi Residences,https://www.tripadvisor.com.vn//Hotel_Review-g293924-d2407351-Reviews-Crowne_Plaza_West_Hanoi_Residences-Hanoi.html
